,transcript,gene,chr,n_exons,cds_start,cds_end,bp,mu_syn,mu_mis,mu_lof,n_syn,n_mis,n_lof,exp_syn,exp_mis,exp_lof,syn_z,mis_z,lof_z,pLI,pRec,pNull
5560,ENST00000292599.3,MAML1,5,5,179160113,179201878,3051,1.77E-05,3.53E-05,1.57E-06,151,332,0,165.3347036,330.7378822,18.41847931,0.691124079,-0.03394441,4.251249426,0.998362056,0.001637909,3.52E-08
10120,ENST00000294304.7,LRP5,11,23,68080182,68216538,4848,4.12E-05,7.59E-05,3.29E-06,409,637,6,449.6264323,830.1086105,44.86383861,1.187768746,3.278314697,5.747608706,0.99835557,0.00164443,2.44E-12
6637,ENST00000222573.4,ITGB8,7,14,20371429,20449620,2310,8.77E-06,2.09E-05,1.90E-06,109,247,2,104.582193,241.0502056,27.21979551,-0.267809868,-0.187441226,4.788382654,0.998351444,0.001648555,1.47E-09
7209,ENST00000406875.3,HIPK2,7,15,139257672,139477422,3597,2.10E-05,4.29E-05,2.56E-06,222,340,3,226.0101564,456.6996111,31.62097779,0.165367999,2.670979142,5.041810526,0.99834642,0.00165358,2.99E-10
6217,ENST00000369329.3,MAP3K7,6,17,91226219,91296602,1821,6.62E-06,1.77E-05,1.83E-06,78,129,2,78.85025834,201.4071908,27.19519599,0.059360787,2.495518057,4.785874766,0.998336232,0.001663766,1.50E-09
2465,ENST00000263238.2,ACTR3,2,12,114647856,114715032,1257,4.33E-06,1.20E-05,1.26E-06,49,46,0,49.60724033,131.3819823,18.37567043,0.05344872,3.64346716,4.246305971,0.998335664,0.0016643,3.66E-08
7639,ENST00000522677.3,MYBL1,8,16,67476931,67525073,2259,7.19E-06,1.82E-05,2.07E-06,65,154,1,71.15084443,169.4736967,22.78017186,0.452057687,0.581379099,4.520354557,0.998332687,0.001667305,7.44E-09
2003,ENST00000288699.6,DPYSL5,2,12,27121367,27169863,1695,1.07E-05,2.20E-05,1.25E-06,111,126,0,122.7167905,246.6010398,18.36994342,0.655701949,3.756383698,4.245643866,0.998332101,0.001667862,3.68E-08
17662,ENST00000218348.3,USP11,X,21,47092313,47107329,2892,1.66E-05,3.71E-05,2.89E-06,134,125,2,121.4731067,264.5509449,27.17470907,-0.704616785,4.19657012,4.783785051,0.998323457,0.001676542,1.53E-09
2863,ENST00000258399.3,USP37,2,23,219319652,219423376,2940,9.21E-06,2.40E-05,2.77E-06,101,239,5,112.4519144,278.4784483,40.40114468,0.669489259,1.157124958,5.517091283,0.998322479,0.001677521,1.27E-11
5079,ENST00000231368.5,LNPEP,5,18,96271859,96364237,3078,9.69E-06,2.48E-05,2.61E-06,143,277,4,115.3978493,284.0760707,35.96946844,-1.592921564,0.205349238,5.280293915,0.998308426,0.001691574,6.39E-11
4001,ENST00000296257.5,SENP2,3,17,185304201,185347632,1770,5.80E-06,1.61E-05,2.21E-06,73,143,3,71.55193864,186.7475309,31.55445499,-0.106126854,1.565821938,5.035391685,0.998304834,0.001695165,3.17E-10
3734,ENST00000273541.8,ISY1,3,12,128848923,128879818,924,3.63E-06,9.14E-06,1.76E-06,34,58,1,41.229991,97.9474933,22.7135704,0.698040285,1.974282323,4.513134352,0.998290706,0.001709286,7.91E-09
5066,ENST00000237853.4,ELL2,5,12,95224574,95297425,1923,7.88E-06,1.84E-05,1.64E-06,98,153,1,90.17215739,205.1211539,22.71018572,-0.511040304,1.780022749,4.512766896,0.998288545,0.001711447,7.93E-09
6005,ENST00000398904.2,DAAM2,6,24,39824078,39869813,3207,1.39E-05,3.81E-05,2.57E-06,152,368,3,136.7725993,360.8391335,31.52480155,-0.807189843,-0.184385706,5.032527248,0.998285962,0.001714038,3.26E-10
4956,ENST00000521381.1,PIK3R1,5,15,67522503,67593429,2175,8.50E-06,2.03E-05,2.63E-06,77,159,4,102.2304782,234.6925937,35.86400027,1.546981404,2.416685771,5.270606881,0.998240488,0.001759512,7.03E-11
17754,ENST00000357988.5,PHF8,X,22,53965590,54071323,3183,1.42E-05,3.42E-05,2.93E-06,109,93,2,102.7600711,237.6838597,27.04436907,-0.381605705,4.590254798,4.770471681,0.998239853,0.001760146,1.72E-09
3568,ENST00000284320.5,TOMM70A,3,12,100084407,100119793,1827,8.39E-06,1.84E-05,1.64E-06,64,127,1,85.92588353,187.7639834,22.62853089,1.466373151,2.168985746,4.50389756,0.998235566,0.001764425,8.55E-09
11355,ENST00000539276.2,ATP2A2,12,20,110719594,110784275,3129,1.49E-05,3.25E-05,2.50E-06,165,154,4,170.822112,367.6031008,35.84950247,0.276157643,5.449220325,5.269273708,0.998230939,0.001769061,7.13E-11
4650,ENST00000499023.2,PLRG1,4,15,155457836,155471460,1545,5.53E-06,1.40E-05,1.87E-06,51,101,2,67.85991087,162.0862723,27.02153498,1.268814281,2.346859738,4.768136501,0.998224783,0.001775215,1.76E-09
14543,ENST00000225577.4,RPS6KB1,17,15,57970545,58024149,1578,5.24E-06,1.46E-05,2.01E-06,57,60,2,62.02528062,162.9804122,27.01920719,0.395571822,3.945511903,4.767897775,0.99822324,0.001776758,1.76E-09
9283,ENST00000360003.3,MCMBP,10,16,121590985,121632096,1929,7.58E-06,1.79E-05,1.90E-06,80,174,2,85.89273568,199.1655246,27.00689571,0.394174473,0.872197817,4.766638092,0.998215055,0.001784944,1.78E-09
18093,ENST00000250617.6,ARHGEF6,X,22,135750187,135863041,2331,8.33E-06,1.97E-05,2.48E-06,75,139,2,71.63110092,158.881743,27.00249921,-0.246766847,0.771494805,4.766187243,0.998212123,0.001787876,1.79E-09
16609,ENST00000336431.5,GGT7,20,15,33433130,33460618,1989,1.43E-05,2.66E-05,1.66E-06,123,181,1,140.3405806,261.2283594,22.57546189,0.907448396,2.427920325,4.49812475,0.998200259,0.001799732,8.97E-09
14226,ENST00000348513.6,SMARCE1,17,10,38785036,38802054,1236,5.40E-06,1.29E-05,1.27E-06,58,75,0,64.76656321,148.94656,18.14809335,0.521245116,2.963598437,4.219929107,0.998188065,0.00181189,4.51E-08
3908,ENST00000334256.4,KPNA4,3,17,160219891,160283070,1566,4.56E-06,1.21E-05,1.48E-06,50,63,1,54.46128338,134.3205943,22.54659085,0.374770199,3.009956052,4.494980163,0.998180756,0.001819234,9.21E-09
1239,ENST00000361813.5,SMG5,1,22,156220377,156252471,3051,1.24E-05,3.24E-05,2.85E-06,161,317,5,144.8461974,364.368785,40.18243362,-0.832090516,1.213775146,5.497908146,0.998179753,0.001820247,1.55E-11
2814,ENST00000403263.1,INO80D,2,9,206869091,206927740,3084,1.26E-05,3.03E-05,2.25E-06,140,247,2,137.1636828,322.8772814,26.95408542,-0.150135027,2.06542555,4.761229199,0.998179514,0.001820484,1.87E-09
1016,ENST00000393045.2,PIAS3,1,14,145576078,145585622,1887,7.93E-06,1.89E-05,1.51E-06,93,193,1,93.98521701,218.1166542,22.53809973,0.063001799,0.831830037,4.494055572,0.99817498,0.00182501,9.28E-09
6881,ENST00000265728.1,DBF4,7,12,87506047,87537478,2025,5.83E-06,1.45E-05,1.62E-06,78,168,1,69.32292355,165.3062681,22.52740821,-0.646077428,-0.102475717,4.492890556,0.998167682,0.001832309,9.37E-09
187,ENST00000375743.4,ZBTB17,1,14,16268463,16274990,2412,1.76E-05,3.38E-05,1.75E-06,143,162,1,178.7452101,340.8421612,22.52402374,1.657486486,4.738160709,4.492521444,0.998165365,0.001834626,9.40E-09
10455,ENST00000336702.3,C2CD2L,11,14,118978451,118986966,2124,1.24E-05,2.79E-05,1.58E-06,99,214,1,134.1492706,297.8857312,22.50420381,1.881360163,2.37727581,4.490360767,0.99815174,0.00184825,9.57E-09
4497,ENST00000394854.3,PPP3CA,4,14,101947021,102267953,1566,6.05E-06,1.46E-05,1.53E-06,71,63,1,71.10330946,165.3706864,22.49992971,0.007595334,3.893703121,4.489894195,0.998148789,0.001851202,9.61E-09
9714,ENST00000454345.1,DGKZ,11,31,46387806,46401497,3354,2.18E-05,4.76E-05,4.03E-06,182,288,7,200.6978502,418.5529299,48.94702479,0.81822156,3.121244635,5.939196905,0.998142634,0.001857366,6.65E-13
5389,ENST00000261797.6,NDST1,5,14,149900816,149932894,2649,1.67E-05,3.40E-05,2.28E-06,185,234,3,193.5264939,387.3020656,31.30355169,0.379970657,3.810128635,5.01110878,0.998138372,0.001861628,3.99E-10
10430,ENST00000334801.3,BCL9L,11,8,118769123,118780648,4500,2.60E-05,5.52E-05,2.26E-06,311,565,2,277.8492532,589.9797896,26.87447496,-1.23292747,0.503021826,4.753064062,0.998124599,0.001875399,2.01E-09
14414,ENST00000362042.3,NFE2L1,17,5,46128480,46137003,2319,1.05E-05,2.46E-05,1.81E-06,129,217,1,120.0633976,279.1011727,22.46422507,-0.505610953,1.818174638,4.485999104,0.998123949,0.001876041,9.93E-09
1490,ENST00000367590.4,XPR1,1,15,180601337,180853202,2091,7.70E-06,2.13E-05,2.23E-06,86,127,3,91.73302773,245.4785356,31.27665854,0.371082783,3.698701479,5.008498868,0.998119588,0.001880411,4.09E-10
1145,ENST00000368694.3,CHTOP,1,5,153609064,153617745,747,3.37E-06,9.92E-06,1.41E-06,41,71,0,40.03272571,113.8486556,18.03435134,-0.094774084,1.964219508,4.206684486,0.998109469,0.001890481,5.00E-08
940,ENST00000413052.2,MOV10,1,20,113217534,113243129,3012,1.41E-05,3.53E-05,2.50E-06,153,275,4,162.6739328,395.3805137,35.64476739,0.470210279,2.961181321,5.250415814,0.998090428,0.001909572,8.59E-11
18012,ENST00000276202.7,DOCK11,X,53,117629934,117819770,6222,2.16E-05,5.41E-05,5.75E-06,172,341,10,177.5683665,417.9055919,62.0924913,0.25905804,1.840074224,6.548551817,0.998084519,0.001915481,5.94E-15
4934,ENST00000399503.3,MAP3K1,5,20,56111400,56189507,4539,2.09E-05,4.69E-05,3.06E-06,179,340,5,153.5851626,402.6313696,40.02853712,-1.271339327,1.52670372,5.484370966,0.998072118,0.001927882,1.78E-11
13540,ENST00000346183.3,NFATC3,16,10,68119584,68260374,3228,1.18E-05,2.80E-05,2.48E-06,136,338,3,121.3664496,298.4899456,31.1964798,-0.823476921,-1.118561296,5.000710995,0.998062458,0.001937542,4.40E-10
10537,ENST00000358825.5,PRDM10,11,21,129772207,129830859,3483,1.84E-05,4.08E-05,3.27E-06,212,293,6,213.9615726,461.6187822,44.42107146,0.083136551,3.838669234,5.710375474,0.998059991,0.001940009,3.65E-12
9938,ENST00000329251.4,EEF1G,11,10,62327150,62341314,1314,5.80E-06,1.39E-05,1.42E-06,51,72,0,61.54323858,141.5171203,17.96300432,0.833169459,2.858272779,4.198354704,0.998058441,0.001941506,5.33E-08
7104,ENST00000265437.5,ST7,7,16,116593594,116863034,1758,6.62E-06,1.63E-05,1.86E-06,77,98,2,79.50764164,186.0861071,26.77255185,0.174345291,3.158398207,4.742589856,0.998051872,0.001948126,2.20E-09
5500,ENST00000261942.6,FAF2,5,11,175875408,175933951,1338,5.03E-06,1.43E-05,1.62E-06,55,95,1,59.32329467,160.7051875,22.35601178,0.347977526,2.535135823,4.474171771,0.998046615,0.001953374,1.10E-08
13151,ENST00000396573.2,GRIN2A,16,12,9857005,10274268,4395,2.42E-05,4.95E-05,2.31E-06,283,381,3,278.818497,565.9620694,31.1721865,-0.155246126,3.802817841,4.998349888,0.998044808,0.001955191,4.49E-10
8914,ENST00000354185.4,DDX21,10,15,70715981,70742568,2352,7.85E-06,2.16E-05,2.23E-06,87,190,3,94.4341642,249.7690282,31.16453488,0.474260327,1.849793274,4.997604818,0.998039216,0.001960784,4.53E-10
3452,ENST00000474759.1,CACNA2D3,3,38,54156740,55108233,3276,1.61E-05,3.40E-05,3.63E-06,158,286,7,155.87547,320.712345,48.79237409,-0.105491446,0.948073542,5.926670247,0.998032255,0.001967745,7.65E-13
5169,ENST00000296859.6,RAPGEF6,5,29,130762958,130970723,4830,1.57E-05,4.16E-05,3.80E-06,217,468,8,184.4748259,469.8969805,53.19357536,-1.484570796,0.042803812,6.138140327,0.998026273,0.001973727,1.56E-13
10872,ENST00000080059.7,HDAC7,12,26,48177623,48213568,2976,1.67E-05,3.67E-05,2.54E-06,165,258,3,156.469116,333.3400955,31.13823628,-0.422795161,2.01836133,4.995046784,0.998019873,0.001980126,4.64E-10
6280,ENST00000368911.3,CDK19,6,13,110935737,111136339,1509,6.31E-06,1.49E-05,1.51E-06,68,66,1,76.51131095,173.8116932,22.31582281,0.603230176,3.999841996,4.469771261,0.998017091,0.001982897,1.14E-08
8311,ENST00000286398.7,SMC2,9,24,106857665,106901596,3594,1.01E-05,2.80E-05,3.10E-06,136,340,6,122.3228515,321.7687908,44.3586949,-0.766636616,-0.497118222,5.705111422,0.998014292,0.001985708,3.87E-12
5376,ENST00000398376.3,CAMK2A,5,19,149602272,149669188,1470,8.18E-06,1.78E-05,1.86E-06,87,46,2,94.29364384,197.5181715,26.7078106,0.465642454,5.273241151,4.735925011,0.998004221,0.001995777,2.34E-09
11075,ENST00000303305.6,PA2G4,12,13,56498521,56506672,1185,4.74E-06,1.13E-05,1.12E-06,42,40,0,58.32513104,131.2955239,17.88488501,1.325190281,3.897094201,4.189216733,0.998000991,0.001998952,5.73E-08
13884,ENST00000557233.1,TNFSF12,17,11,7452470,7464150,993,5.70E-06,1.30E-05,1.34E-06,48,82,0,46.65138249,108.9720527,17.82265594,-0.122407156,1.263786027,4.181922248,0.997954015,0.002045924,6.06E-08
13894,ENST00000293826.4,TNFSF12-TNFSF13,17,11,7452470,7464150,993,5.70E-06,1.30E-05,1.34E-06,48,82,0,46.65138249,108.9720527,17.82265594,-0.122407156,1.263786027,4.181922248,0.997954015,0.002045924,6.06E-08
15163,ENST00000395095.3,FZR1,19,13,3522987,3534834,1491,1.15E-05,2.23E-05,1.42E-06,116,78,0,106.4606496,204.0027879,17.81417072,-0.57316027,4.314978044,4.180926079,0.997947525,0.002052414,6.11E-08
14952,ENST00000585916.1,PIAS2,18,14,44392395,44497308,1866,6.78E-06,1.68E-05,1.55E-06,86,153,1,79.27810675,191.0156574,22.21657714,-0.468019794,1.345379854,4.458886878,0.997942261,0.002057727,1.24E-08
5146,ENST00000379516.2,SNX2,5,15,122110798,122165343,1560,5.35E-06,1.31E-05,1.48E-06,60,142,1,61.32280152,145.5125956,22.21525067,0.104720738,0.142427826,4.458740531,0.997941242,0.002058746,1.25E-08
11148,ENST00000332707.5,XPOT,12,24,64803815,64841911,2889,9.65E-06,2.40E-05,2.68E-06,114,226,5,117.8992713,279.074337,39.8430604,0.222628372,1.553963431,5.4680141,0.997933923,0.002066077,2.11E-11
13406,ENST00000268459.3,NKD1,16,10,50582464,50667692,1413,9.07E-06,1.87E-05,1.56E-06,81,166,0,92.31710268,187.1333926,17.79113093,0.730202938,0.755631735,4.178221499,0.997929799,0.002070139,6.24E-08
13533,ENST00000264010.4,CTCF,16,10,67644735,67671775,2184,8.71E-06,2.40E-05,1.61E-06,123,110,1,102.4089669,274.9070084,22.19414193,-1.261414486,4.86477391,4.456422558,0.997924958,0.002075029,1.27E-08
15666,ENST00000262626.2,HPN,19,12,35533410,35557191,1254,8.59E-06,1.73E-05,1.30E-06,77,116,0,89.98779684,180.8732262,17.77356543,0.848776265,2.359362539,4.17615902,0.997916182,0.002083755,6.34E-08
9633,ENST00000336349.5,SPTY2D1,11,6,18631407,18655804,2058,6.61E-06,1.89E-05,2.12E-06,83,216,2,77.45931,216.8552651,26.59091046,-0.390280192,0.028408606,4.723867619,0.997915214,0.002084783,2.60E-09
4822,ENST00000382142.3,MTMR12,5,16,32229883,32312944,2244,8.87E-06,2.08E-05,2.24E-06,87,170,3,103.4889601,234.0246435,30.96097206,1.004839481,2.047069384,4.977768091,0.997884435,0.002115564,5.45E-10
10462,ENST00000534624.1,HSPA8,11,8,122928441,122932032,1941,6.52E-06,1.89E-05,1.27E-06,149,67,0,77.204744,217.9735328,17.73073277,-5.065510706,5.001672325,4.171123042,0.997882601,0.002117333,6.59E-08
14960,ENST00000412036.2,CXXC1,18,15,47808962,47813959,1983,9.94E-06,2.94E-05,1.82E-06,124,160,2,117.4737081,336.3368159,26.52350766,-0.373289843,4.702970105,4.716901732,0.997862105,0.002137892,2.76E-09
10655,ENST00000266546.6,CLSTN3,12,18,7283244,7310677,2871,1.52E-05,3.40E-05,1.88E-06,175,322,2,162.6276442,358.2112683,26.51828248,-0.601459367,0.935817011,4.716360827,0.997857932,0.002142065,2.78E-09
17626,ENST00000378505.2,RPGR,X,15,38144792,38186620,3459,1.11E-05,2.68E-05,2.48E-06,88,148,1,81.03077901,189.6116125,22.10847988,-0.47996396,1.478081602,4.447000675,0.997857546,0.00214244,1.37E-08
16267,ENST00000412770.2,PPP6R1,19,23,55741895,55758471,2646,1.54E-05,3.13E-05,2.12E-06,195,298,2,145.1003596,285.7531301,26.51399939,-2.568102059,-0.354362025,4.715917655,0.997854506,0.002145492,2.79E-09
17879,ENST00000357749.2,CHM,X,15,85119634,85302536,1962,6.53E-06,1.65E-05,1.91E-06,61,112,0,48.67027786,116.1497968,17.69105717,-1.0956473,0.188336485,4.166454281,0.997851014,0.002148918,6.83E-08
2751,ENST00000409086.3,SLC39A10,2,9,196544766,196599765,2496,8.03E-06,2.15E-05,1.25E-06,117,204,0,94.28525061,246.5073497,17.69059064,-1.45022558,1.32423511,4.166398935,0.99785064,0.002149292,6.83E-08
4686,ENST00000402744.4,CPE,4,9,166300373,166418762,1431,7.88E-06,1.69E-05,1.35E-06,50,112,0,78.88897413,169.4140117,17.68594043,2.016384786,2.157543911,4.165851327,0.997846906,0.002153025,6.86E-08
1101,ENST00000318247.6,RORC,1,11,151779947,151804240,1557,6.95E-06,1.76E-05,1.74E-06,93,125,1,76.42379293,184.1502003,22.09300259,-1.175493984,2.131997201,4.445296898,0.997845135,0.002154851,1.39E-08
4928,ENST00000381298.2,IL6ST,5,15,55236909,55272106,2757,8.77E-06,2.23E-05,2.20E-06,119,269,3,104.4166893,256.5828086,30.90872369,-0.884749331,-0.379163373,4.972663844,0.997842778,0.002157221,5.71E-10
17746,ENST00000375401.3,KDM5C,X,26,53222148,53254071,4683,2.08E-05,5.30E-05,3.99E-06,167,160,4,147.0287888,364.3414025,35.31779659,-1.021062735,5.236228863,5.220163706,0.997842569,0.002157431,1.16E-10
2094,ENST00000313117.6,SRSF7,2,8,38972274,38978398,717,3.07E-06,9.33E-06,1.65E-06,40,36,1,38.167337,109.071286,22.0890735,-0.183901562,3.422221113,4.444863126,0.997841973,0.002158013,1.40E-08
4130,ENST00000324666.5,FAM193A,4,18,2632731,2733595,3798,1.84E-05,3.85E-05,2.21E-06,220,392,3,205.8948607,425.1057825,30.87847575,-0.609400554,0.785365945,4.969706981,0.997818289,0.00218171,5.87E-10
15815,ENST00000392038.2,AKT2,19,13,40739778,40771174,1446,8.71E-06,1.93E-05,1.13E-06,92,111,0,101.0521448,215.594525,17.64800523,0.558246646,3.484227098,4.1613818,0.997816207,0.002183722,7.10E-08
6639,ENST00000344041.6,RAPGEF5,7,23,22162023,22349639,2193,8.57E-06,1.94E-05,2.46E-06,102,192,3,87.9729918,187.0323289,30.87560761,-0.927128502,-0.177669789,4.969426599,0.997815953,0.002184046,5.89E-10
3509,ENST00000352241.4,MITF,3,10,69788748,70014399,1563,7.91E-06,1.78E-05,1.71E-06,72,173,1,86.8791296,194.1322503,22.05045143,0.989621871,0.74184703,4.440607037,0.997810644,0.002189342,1.45E-08
11594,ENST00000282397.4,FLT1,13,30,28877303,29068980,4017,1.66E-05,3.82E-05,3.34E-06,192,380,7,194.2495848,433.3889119,48.50079,0.100063264,1.254378295,5.902984369,0.997806027,0.002193973,9.98E-13
17564,ENST00000379989.3,CDKL5,X,20,18525216,18671664,3093,1.21E-05,3.01E-05,2.51E-06,111,157,2,99.39868427,237.6607789,26.43468867,-0.721383976,2.559176184,4.707706236,0.997790055,0.002209942,2.99E-09
7079,ENST00000440859.3,CBLL1,7,6,107384608,107399623,1476,4.66E-06,1.38E-05,1.37E-06,82,132,0,54.88837795,158.2764401,17.60980049,-2.268635495,1.021584331,4.156874421,0.997784848,0.002215079,7.36E-08
7122,ENST00000449022.2,CADPS2,7,30,121960218,122526391,3891,1.55E-05,3.72E-05,3.90E-06,162,349,6,141.4049065,338.1023122,44.05859172,-1.073695502,-0.289885987,5.67972268,0.997778954,0.002221046,5.08E-12
4675,ENST00000264433.6,FNIP2,4,17,159690364,159825696,3345,1.34E-05,3.17E-05,2.36E-06,151,347,3,145.3761121,337.9603434,30.82823772,-0.289161576,-0.240512472,4.964792091,0.997777002,0.002222998,6.15E-10
13154,ENST00000396658.4,UBN1,16,17,4902918,4930133,3405,1.63E-05,3.33E-05,2.48E-06,233,437,4,191.300169,384.8913359,35.23727565,-1.869070648,-1.299145047,5.212687369,0.997776757,0.002223243,1.24E-10
3883,ENST00000461166.1,TIPARP,3,5,156395486,156422920,1974,5.99E-06,1.60E-05,1.37E-06,86,162,0,69.944875,182.8707923,17.57046417,-1.190105205,0.754889556,4.152228631,0.99775209,0.002247834,7.62E-08
1353,ENST00000367993.3,NDUFS2,1,14,161172175,161183983,1392,5.40E-06,1.52E-05,1.95E-06,72,117,2,62.31922063,166.7721284,26.36921389,-0.760236704,1.885127173,4.700917834,0.997735395,0.002264602,3.18E-09
5822,ENST00000396172.1,DDX39B,6,10,31498210,31508309,1287,5.34E-06,1.46E-05,1.18E-06,54,33,0,64.701228,169.6186256,17.54195163,0.824758677,5.130853077,4.14885854,0.997728044,0.002271877,7.82E-08
13597,ENST00000205061.5,GLG1,16,27,74485953,74640992,3612,1.65E-05,4.03E-05,4.13E-06,218,328,9,188.9406059,452.5742666,57.20632616,-1.310609894,2.864177626,6.313521739,0.997711424,0.002288576,4.53E-14
17633,ENST00000378588.4,CYBB,X,13,37639330,37670170,1713,5.99E-06,1.52E-05,1.75E-06,61,75,0,49.0358095,116.9867492,17.50662765,-1.059195447,1.898715833,4.144679656,0.997697898,0.002302021,8.08E-08
4419,ENST00000264389.2,COPS4,4,10,83956377,83996583,1221,4.46E-06,1.11E-05,1.22E-06,71,55,0,53.03730793,126.7670316,17.50456827,-1.529079649,3.117727541,4.144435798,0.997696128,0.002303791,8.09E-08
5586,ENST00000380815.4,GMDS,6,11,1624403,2245656,1119,6.21E-06,1.33E-05,1.22E-06,48,74,0,65.42639651,138.8628886,17.4975984,1.33561304,2.692276821,4.143610596,0.997690129,0.00230979,8.15E-08
12373,ENST00000422945.2,PPP2R5C,14,16,102228230,102391609,1668,6.19E-06,1.55E-05,1.59E-06,72,95,1,69.59478792,165.9509763,21.88666927,-0.178736846,2.693922032,4.422512347,0.997672663,0.00232732,1.68E-08
10237,ENST00000263360.6,EED,11,12,85956271,85989567,1326,4.84E-06,1.20E-05,1.52E-06,55,73,1,57.59170307,137.4626541,21.88479293,0.211716266,2.689258284,4.422304888,0.997671033,0.00232895,1.68E-08
11005,ENST00000327443.4,SP1,12,6,53774075,53805024,2358,7.97E-06,2.06E-05,1.33E-06,135,218,0,92.4637693,235.627066,17.43682621,-2.742348732,0.561674473,4.136408859,0.997637149,0.002362764,8.61E-08
2113,ENST00000263734.3,EPAS1,2,16,46525050,46611799,2613,1.33E-05,2.76E-05,1.84E-06,191,314,2,149.578211,304.5170691,26.24537249,-2.099637075,-0.265798047,4.688049408,0.997628293,0.002371704,3.56E-09
7273,ENST00000247930.4,ZNF777,7,5,149128866,149153113,2496,1.77E-05,3.60E-05,1.35E-06,181,219,0,202.2492,409.933052,17.41115758,0.926293464,4.612551102,4.133362986,0.99761441,0.002385502,8.81E-08
12181,ENST00000324501.5,PSEN1,14,10,73614727,73685997,1404,5.26E-06,1.29E-05,1.22E-06,76,100,0,61.25631398,144.3689313,17.39631391,-1.167831673,1.80616891,4.131599935,0.997601161,0.00239875,8.93E-08
5901,ENST00000374685.4,RXRB,6,10,33162458,33168253,1614,8.13E-06,2.02E-05,1.41E-06,51,87,0,78.55285115,194.9542233,17.38871642,1.927236545,3.781722798,4.13069853,0.997594351,0.002405559,8.99E-08
3464,ENST00000394729.2,PRKCD,3,17,53212438,53226282,2031,1.11E-05,2.41E-05,1.78E-06,109,141,2,125.4241078,265.9719773,26.20656975,0.909160566,3.748100437,4.684010104,0.997593707,0.00240629,3.69E-09
17981,ENST00000394780.3,ALG13,X,27,110924446,111003227,3414,1.26E-05,3.02E-05,2.86E-06,98,202,2,91.38007121,204.8541994,26.1946258,-0.429316021,0.097539027,4.682766621,0.99758296,0.002417037,3.73E-09
12149,ENST00000360689.5,FUT8,14,9,66028281,66209128,1728,5.33E-06,1.62E-05,1.99E-06,96,120,2,63.82539413,185.740013,26.17600579,-2.496698212,2.359355948,4.680826882,0.99756611,0.002433886,3.79E-09
16624,ENST00000237536.4,SOGA1,20,15,35414887,35491747,4986,3.57E-05,7.25E-05,3.49E-06,208,379,3,222.6835865,481.8576219,30.58335638,0.610011327,2.291888393,4.940764969,0.997564312,0.002435687,7.68E-10
