Pathway1,Pathway2,vec
Long.term.depression_Homo.sapiens_hsa04730,Amyotrophic.lateral.sclerosis..ALS._Homo.sapiens_hsa05014,0.05
Glucagon.signaling.pathway_Homo.sapiens_hsa04922,mTOR.signaling.pathway_Homo.sapiens_hsa04150,0.05
Long.term.depression_Homo.sapiens_hsa04730,Toll.like.receptor.signaling.pathway_Homo.sapiens_hsa04620,0.05
Estrogen.signaling.pathway_Homo.sapiens_hsa04915,Toll.like.receptor.signaling.pathway_Homo.sapiens_hsa04620,0.05
FoxO.signaling.pathway_Homo.sapiens_hsa04068,Inflammatory.mediator.regulation.of.TRP.channels_Homo.sapiens_hsa04750,0.05
Hepatitis.B_Homo.sapiens_hsa05161,Inflammatory.mediator.regulation.of.TRP.channels_Homo.sapiens_hsa04750,0.05
Type.II.diabetes.mellitus_Homo.sapiens_hsa04930,Rap1.signaling.pathway_Homo.sapiens_hsa04015,0.05
Neurotrophin.signaling.pathway_Homo.sapiens_hsa04722,NF.kappa.B.signaling.pathway_Homo.sapiens_hsa04064,0.05
FoxO.signaling.pathway_Homo.sapiens_hsa04068,NF.kappa.B.signaling.pathway_Homo.sapiens_hsa04064,0.05
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Melanogenesis_Homo.sapiens_hsa04916,0.05
Axon.guidance_Homo.sapiens_hsa04360,Melanogenesis_Homo.sapiens_hsa04916,0.05
FoxO.signaling.pathway_Homo.sapiens_hsa04068,Melanogenesis_Homo.sapiens_hsa04916,0.05
Tight.junction_Homo.sapiens_hsa04530,Melanogenesis_Homo.sapiens_hsa04916,0.05
Cholinergic.synapse_Homo.sapiens_hsa04725,Adherens.junction_Homo.sapiens_hsa04520,0.05
Insulin.signaling.pathway_Homo.sapiens_hsa04910,Adherens.junction_Homo.sapiens_hsa04520,0.05
Non.alcoholic.fatty.liver.disease..NAFLD._Homo.sapiens_hsa04932,Adherens.junction_Homo.sapiens_hsa04520,0.05
Axon.guidance_Homo.sapiens_hsa04360,Serotonergic.synapse_Homo.sapiens_hsa04726,0.05
Tight.junction_Homo.sapiens_hsa04530,Serotonergic.synapse_Homo.sapiens_hsa04726,0.05
Hepatitis.B_Homo.sapiens_hsa05161,Serotonergic.synapse_Homo.sapiens_hsa04726,0.05
Amyotrophic.lateral.sclerosis..ALS._Homo.sapiens_hsa05014,Phagosome_Homo.sapiens_hsa04145,0.05
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,0.05
Axon.guidance_Homo.sapiens_hsa04360,Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,0.05
FoxO.signaling.pathway_Homo.sapiens_hsa04068,Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,0.05
Hepatitis.B_Homo.sapiens_hsa05161,Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,0.05
Adrenergic.signaling.in.cardiomyocytes_Homo.sapiens_hsa04261,Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,0.05
Axon.guidance_Homo.sapiens_hsa04360,Oocyte.meiosis_Homo.sapiens_hsa04114,0.05
Insulin.signaling.pathway_Homo.sapiens_hsa04910,Retrograde.endocannabinoid.signaling_Homo.sapiens_hsa04723,0.05
Non.alcoholic.fatty.liver.disease..NAFLD._Homo.sapiens_hsa04932,Retrograde.endocannabinoid.signaling_Homo.sapiens_hsa04723,0.05
Cocaine.addiction_Homo.sapiens_hsa05030,Gastric.acid.secretion_Homo.sapiens_hsa04971,0.05
Cholinergic.synapse_Homo.sapiens_hsa04725,T.cell.receptor.signaling.pathway_Homo.sapiens_hsa04660,0.05
Rap1.signaling.pathway_Homo.sapiens_hsa04015,ErbB.signaling.pathway_Homo.sapiens_hsa04012,0.05
Cocaine.addiction_Homo.sapiens_hsa05030,Pertussis_Homo.sapiens_hsa05133,0.05
TNF.signaling.pathway_Homo.sapiens_hsa04668,Malaria_Homo.sapiens_hsa05144,0.05
Amyotrophic.lateral.sclerosis..ALS._Homo.sapiens_hsa05014,Glucagon.signaling.pathway_Homo.sapiens_hsa04922,0.047619048
Long.term.potentiation_Homo.sapiens_hsa04720,mTOR.signaling.pathway_Homo.sapiens_hsa04150,0.047619048
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Insulin.secretion_Homo.sapiens_hsa04911,0.047619048
Amyotrophic.lateral.sclerosis..ALS._Homo.sapiens_hsa05014,Axon.guidance_Homo.sapiens_hsa04360,0.047619048
Glucagon.signaling.pathway_Homo.sapiens_hsa04922,Chagas.disease..American.trypanosomiasis._Homo.sapiens_hsa05142,0.047619048
Axon.guidance_Homo.sapiens_hsa04360,Chagas.disease..American.trypanosomiasis._Homo.sapiens_hsa05142,0.047619048
Tight.junction_Homo.sapiens_hsa04530,Chagas.disease..American.trypanosomiasis._Homo.sapiens_hsa05142,0.047619048
Gap.junction_Homo.sapiens_hsa04540,Toll.like.receptor.signaling.pathway_Homo.sapiens_hsa04620,0.047619048
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Toll.like.receptor.signaling.pathway_Homo.sapiens_hsa04620,0.047619048
Insulin.signaling.pathway_Homo.sapiens_hsa04910,Inflammatory.mediator.regulation.of.TRP.channels_Homo.sapiens_hsa04750,0.047619048
Non.alcoholic.fatty.liver.disease..NAFLD._Homo.sapiens_hsa04932,Inflammatory.mediator.regulation.of.TRP.channels_Homo.sapiens_hsa04750,0.047619048
Thyroid.hormone.synthesis_Homo.sapiens_hsa04918,Rap1.signaling.pathway_Homo.sapiens_hsa04015,0.047619048
Insulin.signaling.pathway_Homo.sapiens_hsa04910,NF.kappa.B.signaling.pathway_Homo.sapiens_hsa04064,0.047619048
Insulin.signaling.pathway_Homo.sapiens_hsa04910,Melanogenesis_Homo.sapiens_hsa04916,0.047619048
Tuberculosis_Homo.sapiens_hsa05152,Adherens.junction_Homo.sapiens_hsa04520,0.047619048
Glucagon.signaling.pathway_Homo.sapiens_hsa04922,Sphingolipid.signaling.pathway_Homo.sapiens_hsa04071,0.047619048
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Sphingolipid.signaling.pathway_Homo.sapiens_hsa04071,0.047619048
Non.alcoholic.fatty.liver.disease..NAFLD._Homo.sapiens_hsa04932,Serotonergic.synapse_Homo.sapiens_hsa04726,0.047619048
Long.term.depression_Homo.sapiens_hsa04730,Phagosome_Homo.sapiens_hsa04145,0.047619048
Tight.junction_Homo.sapiens_hsa04530,Wnt.signaling.pathway_Homo.sapiens_hsa04310,0.047619048
Insulin.signaling.pathway_Homo.sapiens_hsa04910,Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,0.047619048
Cocaine.addiction_Homo.sapiens_hsa05030,Retrograde.endocannabinoid.signaling_Homo.sapiens_hsa04723,0.047619048
Influenza.A_Homo.sapiens_hsa05164,Retrograde.endocannabinoid.signaling_Homo.sapiens_hsa04723,0.047619048
Tuberculosis_Homo.sapiens_hsa05152,Retrograde.endocannabinoid.signaling_Homo.sapiens_hsa04723,0.047619048
Amphetamine.addiction_Homo.sapiens_hsa05031,T.cell.receptor.signaling.pathway_Homo.sapiens_hsa04660,0.047619048
Insulin.resistance_Homo.sapiens_hsa04931,ErbB.signaling.pathway_Homo.sapiens_hsa04012,0.047619048
Circadian.entrainment_Homo.sapiens_hsa04713,Pertussis_Homo.sapiens_hsa05133,0.047619048
TNF.signaling.pathway_Homo.sapiens_hsa04668,Notch.signaling.pathway_Homo.sapiens_hsa04330,0.047619048
Dopaminergic.synapse_Homo.sapiens_hsa04728,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0.047619048
Alzheimer.s.disease_Homo.sapiens_hsa05010,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0.047619048
Long.term.depression_Homo.sapiens_hsa04730,Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,0.045454545
Estrogen.signaling.pathway_Homo.sapiens_hsa04915,Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,0.045454545
Long.term.depression_Homo.sapiens_hsa04730,Neurotrophin.signaling.pathway_Homo.sapiens_hsa04722,0.045454545
Long.term.depression_Homo.sapiens_hsa04730,Axon.guidance_Homo.sapiens_hsa04360,0.045454545
Estrogen.signaling.pathway_Homo.sapiens_hsa04915,Axon.guidance_Homo.sapiens_hsa04360,0.045454545
Long.term.depression_Homo.sapiens_hsa04730,FoxO.signaling.pathway_Homo.sapiens_hsa04068,0.045454545
Estrogen.signaling.pathway_Homo.sapiens_hsa04915,FoxO.signaling.pathway_Homo.sapiens_hsa04068,0.045454545
mTOR.signaling.pathway_Homo.sapiens_hsa04150,Tuberculosis_Homo.sapiens_hsa05152,0.045454545
Long.term.depression_Homo.sapiens_hsa04730,Tight.junction_Homo.sapiens_hsa04530,0.045454545
Long.term.depression_Homo.sapiens_hsa04730,Hepatitis.B_Homo.sapiens_hsa05161,0.045454545
Long.term.potentiation_Homo.sapiens_hsa04720,Chagas.disease..American.trypanosomiasis._Homo.sapiens_hsa05142,0.045454545
Long.term.potentiation_Homo.sapiens_hsa04720,Toll.like.receptor.signaling.pathway_Homo.sapiens_hsa04620,0.045454545
Influenza.A_Homo.sapiens_hsa05164,Inflammatory.mediator.regulation.of.TRP.channels_Homo.sapiens_hsa04750,0.045454545
Dopaminergic.synapse_Homo.sapiens_hsa04728,Type.II.diabetes.mellitus_Homo.sapiens_hsa04930,0.045454545
Alzheimer.s.disease_Homo.sapiens_hsa05010,Type.II.diabetes.mellitus_Homo.sapiens_hsa04930,0.045454545
Inflammatory.mediator.regulation.of.TRP.channels_Homo.sapiens_hsa04750,Rap1.signaling.pathway_Homo.sapiens_hsa04015,0.045454545
Longevity.regulating.pathway...mammal_Homo.sapiens_hsa04211,Rap1.signaling.pathway_Homo.sapiens_hsa04015,0.045454545
Tuberculosis_Homo.sapiens_hsa05152,NF.kappa.B.signaling.pathway_Homo.sapiens_hsa04064,0.045454545
Influenza.A_Homo.sapiens_hsa05164,Melanogenesis_Homo.sapiens_hsa04916,0.045454545
Insulin.resistance_Homo.sapiens_hsa04931,Adherens.junction_Homo.sapiens_hsa04520,0.045454545
Alcoholism_Homo.sapiens_hsa05034,Sphingolipid.signaling.pathway_Homo.sapiens_hsa04071,0.045454545
Cocaine.addiction_Homo.sapiens_hsa05030,Serotonergic.synapse_Homo.sapiens_hsa04726,0.045454545
Tuberculosis_Homo.sapiens_hsa05152,Serotonergic.synapse_Homo.sapiens_hsa04726,0.045454545
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Phagosome_Homo.sapiens_hsa04145,0.045454545
AMPK.signaling.pathway_Homo.sapiens_hsa04152,Phagosome_Homo.sapiens_hsa04145,0.045454545
Insulin.signaling.pathway_Homo.sapiens_hsa04910,Wnt.signaling.pathway_Homo.sapiens_hsa04310,0.045454545
Non.alcoholic.fatty.liver.disease..NAFLD._Homo.sapiens_hsa04932,Wnt.signaling.pathway_Homo.sapiens_hsa04310,0.045454545
Influenza.A_Homo.sapiens_hsa05164,Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,0.045454545
Tuberculosis_Homo.sapiens_hsa05152,Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,0.045454545
Insulin.resistance_Homo.sapiens_hsa04931,Retrograde.endocannabinoid.signaling_Homo.sapiens_hsa04723,0.045454545
Dopaminergic.synapse_Homo.sapiens_hsa04728,Epithelial.cell.signaling.in.Helicobacter.pylori.infection_Homo.sapiens_hsa05120,0.045454545
Alzheimer.s.disease_Homo.sapiens_hsa05010,Epithelial.cell.signaling.in.Helicobacter.pylori.infection_Homo.sapiens_hsa05120,0.045454545
Huntington.s.disease_Homo.sapiens_hsa05016,Epithelial.cell.signaling.in.Helicobacter.pylori.infection_Homo.sapiens_hsa05120,0.045454545
Dopaminergic.synapse_Homo.sapiens_hsa04728,Adipocytokine.signaling.pathway_Homo.sapiens_hsa04920,0.045454545
Alzheimer.s.disease_Homo.sapiens_hsa05010,Adipocytokine.signaling.pathway_Homo.sapiens_hsa04920,0.045454545
Huntington.s.disease_Homo.sapiens_hsa05016,Adipocytokine.signaling.pathway_Homo.sapiens_hsa04920,0.045454545
Dopaminergic.synapse_Homo.sapiens_hsa04728,RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,0.045454545
Alzheimer.s.disease_Homo.sapiens_hsa05010,RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,0.045454545
Huntington.s.disease_Homo.sapiens_hsa05016,Pertussis_Homo.sapiens_hsa05133,0.045454545
GnRH.signaling.pathway_Homo.sapiens_hsa04912,Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,0.043478261
Gap.junction_Homo.sapiens_hsa04540,Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,0.043478261
Gap.junction_Homo.sapiens_hsa04540,Neurotrophin.signaling.pathway_Homo.sapiens_hsa04722,0.043478261
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Neurotrophin.signaling.pathway_Homo.sapiens_hsa04722,0.043478261
Long.term.depression_Homo.sapiens_hsa04730,Insulin.signaling.pathway_Homo.sapiens_hsa04910,0.043478261
Estrogen.signaling.pathway_Homo.sapiens_hsa04915,Insulin.signaling.pathway_Homo.sapiens_hsa04910,0.043478261
Gap.junction_Homo.sapiens_hsa04540,Axon.guidance_Homo.sapiens_hsa04360,0.043478261
Glucagon.signaling.pathway_Homo.sapiens_hsa04922,Axon.guidance_Homo.sapiens_hsa04360,0.043478261
Neurotrophin.signaling.pathway_Homo.sapiens_hsa04722,Axon.guidance_Homo.sapiens_hsa04360,0.043478261
Amyotrophic.lateral.sclerosis..ALS._Homo.sapiens_hsa05014,Influenza.A_Homo.sapiens_hsa05164,0.043478261
Gap.junction_Homo.sapiens_hsa04540,FoxO.signaling.pathway_Homo.sapiens_hsa04068,0.043478261
Glucagon.signaling.pathway_Homo.sapiens_hsa04922,FoxO.signaling.pathway_Homo.sapiens_hsa04068,0.043478261
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,FoxO.signaling.pathway_Homo.sapiens_hsa04068,0.043478261
GnRH.signaling.pathway_Homo.sapiens_hsa04912,Tight.junction_Homo.sapiens_hsa04530,0.043478261
Gap.junction_Homo.sapiens_hsa04540,Hepatitis.B_Homo.sapiens_hsa05161,0.043478261
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Hepatitis.B_Homo.sapiens_hsa05161,0.043478261
Axon.guidance_Homo.sapiens_hsa04360,Hepatitis.B_Homo.sapiens_hsa05161,0.043478261
Cocaine.addiction_Homo.sapiens_hsa05030,Chagas.disease..American.trypanosomiasis._Homo.sapiens_hsa05142,0.043478261
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Adrenergic.signaling.in.cardiomyocytes_Homo.sapiens_hsa04261,0.043478261
Axon.guidance_Homo.sapiens_hsa04360,Adrenergic.signaling.in.cardiomyocytes_Homo.sapiens_hsa04261,0.043478261
Insulin.secretion_Homo.sapiens_hsa04911,Rap1.signaling.pathway_Homo.sapiens_hsa04015,0.043478261
Toll.like.receptor.signaling.pathway_Homo.sapiens_hsa04620,Rap1.signaling.pathway_Homo.sapiens_hsa04015,0.043478261
Cocaine.addiction_Homo.sapiens_hsa05030,Sphingolipid.signaling.pathway_Homo.sapiens_hsa04071,0.043478261
Influenza.A_Homo.sapiens_hsa05164,Wnt.signaling.pathway_Homo.sapiens_hsa04310,0.043478261
Rap1.signaling.pathway_Homo.sapiens_hsa04015,Wnt.signaling.pathway_Homo.sapiens_hsa04310,0.043478261
Insulin.resistance_Homo.sapiens_hsa04931,Oocyte.meiosis_Homo.sapiens_hsa04114,0.043478261
TNF.signaling.pathway_Homo.sapiens_hsa04668,Retrograde.endocannabinoid.signaling_Homo.sapiens_hsa04723,0.043478261
Dopaminergic.synapse_Homo.sapiens_hsa04728,T.cell.receptor.signaling.pathway_Homo.sapiens_hsa04660,0.043478261
Cocaine.addiction_Homo.sapiens_hsa05030,Long.term.depression_Homo.sapiens_hsa04730,0.041666667
Insulin.resistance_Homo.sapiens_hsa04931,Amyotrophic.lateral.sclerosis..ALS._Homo.sapiens_hsa05014,0.041666667
Alzheimer.s.disease_Homo.sapiens_hsa05010,mTOR.signaling.pathway_Homo.sapiens_hsa04150,0.041666667
Long.term.potentiation_Homo.sapiens_hsa04720,Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,0.041666667
Gap.junction_Homo.sapiens_hsa04540,Insulin.signaling.pathway_Homo.sapiens_hsa04910,0.041666667
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Insulin.signaling.pathway_Homo.sapiens_hsa04910,0.041666667
GnRH.signaling.pathway_Homo.sapiens_hsa04912,Non.alcoholic.fatty.liver.disease..NAFLD._Homo.sapiens_hsa04932,0.041666667
Glucagon.signaling.pathway_Homo.sapiens_hsa04922,Non.alcoholic.fatty.liver.disease..NAFLD._Homo.sapiens_hsa04932,0.041666667
Long.term.potentiation_Homo.sapiens_hsa04720,Axon.guidance_Homo.sapiens_hsa04360,0.041666667
Long.term.depression_Homo.sapiens_hsa04730,Influenza.A_Homo.sapiens_hsa05164,0.041666667
Estrogen.signaling.pathway_Homo.sapiens_hsa04915,Influenza.A_Homo.sapiens_hsa05164,0.041666667
Long.term.potentiation_Homo.sapiens_hsa04720,FoxO.signaling.pathway_Homo.sapiens_hsa04068,0.041666667
Aldosterone.synthesis.and.secretion_Homo.sapiens_hsa04925,Tight.junction_Homo.sapiens_hsa04530,0.041666667
Cholinergic.synapse_Homo.sapiens_hsa04725,Tight.junction_Homo.sapiens_hsa04530,0.041666667
Long.term.potentiation_Homo.sapiens_hsa04720,Hepatitis.B_Homo.sapiens_hsa05161,0.041666667
Axon.guidance_Homo.sapiens_hsa04360,Alcoholism_Homo.sapiens_hsa05034,0.041666667
Tight.junction_Homo.sapiens_hsa04530,Alcoholism_Homo.sapiens_hsa05034,0.041666667
TNF.signaling.pathway_Homo.sapiens_hsa04668,Inflammatory.mediator.regulation.of.TRP.channels_Homo.sapiens_hsa04750,0.041666667
Alzheimer.s.disease_Homo.sapiens_hsa05010,NF.kappa.B.signaling.pathway_Homo.sapiens_hsa04064,0.041666667
Alzheimer.s.disease_Homo.sapiens_hsa05010,Melanogenesis_Homo.sapiens_hsa04916,0.041666667
TNF.signaling.pathway_Homo.sapiens_hsa04668,Serotonergic.synapse_Homo.sapiens_hsa04726,0.041666667
Insulin.resistance_Homo.sapiens_hsa04931,Wnt.signaling.pathway_Homo.sapiens_hsa04310,0.041666667
Huntington.s.disease_Homo.sapiens_hsa05016,Oocyte.meiosis_Homo.sapiens_hsa04114,0.041666667
Apoptosis_Homo.sapiens_hsa04210,Malaria_Homo.sapiens_hsa05144,0.041666667
MAPK.signaling.pathway_Homo.sapiens_hsa04010,Malaria_Homo.sapiens_hsa05144,0.041666667
Amphetamine.addiction_Homo.sapiens_hsa05031,Gap.junction_Homo.sapiens_hsa04540,0.04
Platelet.activation_Homo.sapiens_hsa04611,Insulin.secretion_Homo.sapiens_hsa04911,0.04
Alzheimer.s.disease_Homo.sapiens_hsa05010,Insulin.secretion_Homo.sapiens_hsa04911,0.04
Long.term.potentiation_Homo.sapiens_hsa04720,Insulin.signaling.pathway_Homo.sapiens_hsa04910,0.04
Aldosterone.synthesis.and.secretion_Homo.sapiens_hsa04925,Insulin.signaling.pathway_Homo.sapiens_hsa04910,0.04
Cocaine.addiction_Homo.sapiens_hsa05030,Axon.guidance_Homo.sapiens_hsa04360,0.04
Amphetamine.addiction_Homo.sapiens_hsa05031,Axon.guidance_Homo.sapiens_hsa04360,0.04
Gap.junction_Homo.sapiens_hsa04540,Influenza.A_Homo.sapiens_hsa05164,0.04
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Influenza.A_Homo.sapiens_hsa05164,0.04
FoxO.signaling.pathway_Homo.sapiens_hsa04068,Tuberculosis_Homo.sapiens_hsa05152,0.04
Cocaine.addiction_Homo.sapiens_hsa05030,Tight.junction_Homo.sapiens_hsa04530,0.04
Tuberculosis_Homo.sapiens_hsa05152,Tight.junction_Homo.sapiens_hsa04530,0.04
Huntington.s.disease_Homo.sapiens_hsa05016,Chagas.disease..American.trypanosomiasis._Homo.sapiens_hsa05142,0.04
Dopaminergic.synapse_Homo.sapiens_hsa04728,Toll.like.receptor.signaling.pathway_Homo.sapiens_hsa04620,0.04
Alzheimer.s.disease_Homo.sapiens_hsa05010,Toll.like.receptor.signaling.pathway_Homo.sapiens_hsa04620,0.04
Glucagon.signaling.pathway_Homo.sapiens_hsa04922,Rap1.signaling.pathway_Homo.sapiens_hsa04015,0.04
AMPK.signaling.pathway_Homo.sapiens_hsa04152,Rap1.signaling.pathway_Homo.sapiens_hsa04015,0.04
Hepatitis.B_Homo.sapiens_hsa05161,Rap1.signaling.pathway_Homo.sapiens_hsa04015,0.04
Huntington.s.disease_Homo.sapiens_hsa05016,Sphingolipid.signaling.pathway_Homo.sapiens_hsa04071,0.04
Circadian.entrainment_Homo.sapiens_hsa04713,Phagosome_Homo.sapiens_hsa04145,0.04
Insulin.resistance_Homo.sapiens_hsa04931,Phagosome_Homo.sapiens_hsa04145,0.04
TNF.signaling.pathway_Homo.sapiens_hsa04668,Wnt.signaling.pathway_Homo.sapiens_hsa04310,0.04
Platelet.activation_Homo.sapiens_hsa04611,Wnt.signaling.pathway_Homo.sapiens_hsa04310,0.04
Alzheimer.s.disease_Homo.sapiens_hsa05010,Wnt.signaling.pathway_Homo.sapiens_hsa04310,0.04
Oxytocin.signaling.pathway_Homo.sapiens_hsa04921,Adipocytokine.signaling.pathway_Homo.sapiens_hsa04920,0.04
MAPK.signaling.pathway_Homo.sapiens_hsa04010,Renin.secretion_Homo.sapiens_hsa04924,0.04
Circadian.entrainment_Homo.sapiens_hsa04713,Axon.guidance_Homo.sapiens_hsa04360,0.038461538
Long.term.potentiation_Homo.sapiens_hsa04720,Influenza.A_Homo.sapiens_hsa05164,0.038461538
Insulin.signaling.pathway_Homo.sapiens_hsa04910,Tuberculosis_Homo.sapiens_hsa05152,0.038461538
Circadian.entrainment_Homo.sapiens_hsa04713,Tight.junction_Homo.sapiens_hsa04530,0.038461538
Aldosterone.synthesis.and.secretion_Homo.sapiens_hsa04925,Rap1.signaling.pathway_Homo.sapiens_hsa04015,0.038461538
Non.alcoholic.fatty.liver.disease..NAFLD._Homo.sapiens_hsa04932,Rap1.signaling.pathway_Homo.sapiens_hsa04015,0.038461538
Oxytocin.signaling.pathway_Homo.sapiens_hsa04921,Adherens.junction_Homo.sapiens_hsa04520,0.038461538
Platelet.activation_Homo.sapiens_hsa04611,Phagosome_Homo.sapiens_hsa04145,0.038461538
Alzheimer.s.disease_Homo.sapiens_hsa05010,Phagosome_Homo.sapiens_hsa04145,0.038461538
Glutamatergic.synapse_Homo.sapiens_hsa04724,Pertussis_Homo.sapiens_hsa05133,0.038461538
cAMP.signaling.pathway_Homo.sapiens_hsa04024,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0.038461538
Long.term.potentiation_Homo.sapiens_hsa04720,Insulin.resistance_Homo.sapiens_hsa04931,0.037037037
Oxytocin.signaling.pathway_Homo.sapiens_hsa04921,mTOR.signaling.pathway_Homo.sapiens_hsa04150,0.037037037
Platelet.activation_Homo.sapiens_hsa04611,Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,0.037037037
Platelet.activation_Homo.sapiens_hsa04611,Neurotrophin.signaling.pathway_Homo.sapiens_hsa04722,0.037037037
Alzheimer.s.disease_Homo.sapiens_hsa05010,Axon.guidance_Homo.sapiens_hsa04360,0.037037037
Dopaminergic.synapse_Homo.sapiens_hsa04728,FoxO.signaling.pathway_Homo.sapiens_hsa04068,0.037037037
Dopaminergic.synapse_Homo.sapiens_hsa04728,Tight.junction_Homo.sapiens_hsa04530,0.037037037
Alzheimer.s.disease_Homo.sapiens_hsa05010,Adrenergic.signaling.in.cardiomyocytes_Homo.sapiens_hsa04261,0.037037037
Oxytocin.signaling.pathway_Homo.sapiens_hsa04921,Longevity.regulating.pathway...mammal_Homo.sapiens_hsa04211,0.037037037
cAMP.signaling.pathway_Homo.sapiens_hsa04024,Type.II.diabetes.mellitus_Homo.sapiens_hsa04930,0.037037037
Influenza.A_Homo.sapiens_hsa05164,Rap1.signaling.pathway_Homo.sapiens_hsa04015,0.037037037
MAPK.signaling.pathway_Homo.sapiens_hsa04010,Adherens.junction_Homo.sapiens_hsa04520,0.037037037
MAPK.signaling.pathway_Homo.sapiens_hsa04010,Retrograde.endocannabinoid.signaling_Homo.sapiens_hsa04723,0.037037037
cAMP.signaling.pathway_Homo.sapiens_hsa04024,Epithelial.cell.signaling.in.Helicobacter.pylori.infection_Homo.sapiens_hsa05120,0.037037037
Glutamatergic.synapse_Homo.sapiens_hsa04724,T.cell.receptor.signaling.pathway_Homo.sapiens_hsa04660,0.037037037
cAMP.signaling.pathway_Homo.sapiens_hsa04024,Adipocytokine.signaling.pathway_Homo.sapiens_hsa04920,0.037037037
