Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_MW2.CEL,C_MW3B.CEL,C_MW7.CEL,P_3A.CEL,P_4Aa.CEL,P_5A.CEL,P_7Aa.CEL,P_8A.CEL,P_MW4.CEL,P_MW5.CEL,P_MW8.CEL,countP
GALNT10,0.157078588,0.738413402,1.160881897,0.267010653,0.880560194,-5.075740292,1.115026956,1.345948811,2.02128983,1.345948811,1.994011783,1.647443536,1.728501159,1.526798956,1.647443536,2.007823992,1.668774957,1.590453586,3
GEMIN2,-0.17993893,0.426555619,-1.161073367,0.266935586,0.880560194,-5.075550293,-1.132835931,1.318066289,1.421359238,1.70121647,1.4874825,1.029662191,1.146793107,1.749836084,1.318066289,1.073254021,1.303008919,1.431691586,5
LAPTM4A,-0.275417956,5.089525603,-1.161104455,0.266923399,0.880560194,-5.075519442,-1.210344681,27.62174562,39.78014398,54.4847103,20.82403354,46.90996005,31.15487008,38.30862794,36.42369341,27.64628408,26.99772045,37.57561944,11
VAMP1,-0.30118073,7.518523206,-1.162184851,0.266626873,0.880588453,-5.074255416,-1.233666823,669.7219956,783.170902,1124.516993,818.5186041,735.6697405,801.1081224,966.316881,763.1314838,629.1381729,503.5855227,595.9087014,11
SLC22A18,-0.352107971,3.668522189,-1.160732255,0.267069333,0.880647474,-5.075888767,-1.276424293,13.64150007,18.04145032,14.22767811,12.57085492,15.10672373,12.07475131,15.73282936,19.07750141,5.627110884,7.754770154,13.36053265,7
STK35,0.202272574,3.496371016,1.005663007,0.484226569,0.880752224,-4.957915071,1.159081346,12.5341322,23.49217604,22.95515535,29.71200093,24.45004139,24.92410002,29.04209771,25.80684237,20.96084436,17.50781465,23.06283524,9
ZNF605,-0.176699352,1.220439049,-1.16022204,0.26726948,0.880776253,-5.07639489,-1.130294997,2.728832498,2.17921245,2.77935923,2.558471568,1.972843725,2.351778219,2.150785539,2.706708197,2.476642638,1.588366863,2.447557435,4
COLCA1,0.260133454,8.430186585,1.159659295,0.267490368,0.880806675,-5.076952919,1.19758948,421.1160419,330.8483467,198.7616443,330.5498509,408.4539441,489.7574376,281.6669837,275.4847103,462.23885,363.7176273,344.3028921,11
AHI1,0.155397673,4.045513461,1.029219332,0.459569643,0.881197032,-4.966315317,1.116451302,19.87325921,25.49335632,22.54824859,26.85351669,23.39342927,31.11277266,29.5830804,31.41283428,20.37196607,28.04600246,23.65871925,9
SPEN,0.068455191,2.349526135,0.551387715,0.350801639,0.88122895,-5.014954477,0.054093752,5.038866943,5.566381749,4.627572628,6.520219142,4.869874505,5.786630678,4.770414022,5.329119327,4.38586238,7.166301542,6.19241645,7.5
LIFR,0.238481853,2.517672572,0.868204529,0.272156583,0.881231833,-5.077328743,1.179756352,2.896400938,14.82261144,12.94899621,19.96167235,9.648072151,12.5362275,6.366565268,7.634003458,11.07234043,8.47811484,8.195606786,9
EIF2S1,-0.197393528,3.443222316,-1.158642467,0.267889848,0.881429296,-5.077960686,-1.146624911,11.15444172,12.25290601,12.69110062,11.13056206,10.48480235,11.40396884,15.32108671,7.573731182,9.617431462,11.15444172,8.774435755,10
CANX,0.219568625,2.367169566,1.021751375,0.461831668,0.881607704,-4.974320628,1.172834589,3.97416933,6.355184071,5.06727548,9.131949126,5.540565433,5.767209523,5.18874701,4.960684139,4.683896266,4.937682012,6.006088287,6.5
AAGAB,-0.164315924,0.890626431,-1.15744503,0.268360874,0.88165128,-5.079146563,-1.120634586,1.90482902,2.090352616,2.051926323,1.90482902,2.198989853,1.912997337,2.090352616,1.895914031,1.474407313,1.338739084,1.73690258,7
EAF1,-0.143257916,1.2224743,-1.156515097,0.268727114,0.88165128,-5.080066853,-1.104396267,2.157281478,2.571832094,2.844105026,2.212371674,2.157281478,2.540315579,2.810808332,2.308470526,2.115140091,2.262218949,1.880350437,5
SF3B5,0.405829615,4.136442353,1.156617375,0.268686814,0.88165128,-5.079965664,1.32485054,7.200188576,15.42672529,26.51039007,18.25408437,27.88256139,18.68664981,30.9024395,21.88589161,14.41100015,14.26847437,12.78317942,8
SNX30,-0.126990467,1.036253173,-1.157032377,0.268523343,0.88165128,-5.079555008,-1.09201333,2.666736282,1.979830928,1.979830928,2.331527387,2.02001412,2.096864714,1.979830928,1.828041999,1.917815288,1.903379555,1.979830928,6
CARD8,0.194714649,0.40404332,1.129188085,0.317006283,0.88166573,-5.048958532,1.146731446,1.221507177,1.303288896,1.103699718,1.178637832,1.533737942,1.46248939,1.606402673,1.154750273,1.093677886,1.561924571,1.597002128,3.5
FGF9,-0.330523417,4.422494704,-1.133552498,0.327932887,0.881734627,-5.024588499,-1.266223367,16.71087645,26.73843782,37.44031981,29.8085333,15.40060916,18.70129622,24.70346909,24.95108935,18.11913402,17.89538412,18.31050499,11
ARL8B,0.211290215,6.990988994,1.153965138,0.269733349,0.881919741,-5.082587386,1.157723083,87.86214217,135.9961665,125.138179,168.8296761,150.2794737,149.4928584,138.4953785,153.0301648,112.2376261,98.54806393,106.1170508,11
CD63,0.294341845,4.957813886,1.153402521,0.269955752,0.881919741,-5.083142921,1.226325402,21.67105928,29.4847311,30.09907756,38.35037859,53.45449944,38.51517631,39.9198447,32.49053707,25.79904364,27.68445884,18.56760671,11
CUX1,0.149334,1.501587191,1.1542865,0.269606377,0.881919741,-5.082269973,1.109057373,2.565067508,2.694805706,2.620357915,2.335981574,2.694805706,2.679552097,1.979830928,2.694805706,3.722774335,5.353135287,2.887847133,4
DNAJC25 ,-0.331647665,3.72837115,-1.1533304,0.269984271,0.881919741,-5.083214118,-1.258449798,18.15670515,10.89993045,19.42753307,14.55274579,14.06473536,10.6083383,23.94111484,12.71534486,7.312013034,9.672572025,12.33710685,11
HMGN1,0.310460748,0.799630696,1.153608236,0.269874416,0.881919741,-5.08293982,1.240103684,1.525578048,1.404283728,1.539362214,1.70121647,1.735744826,3.649134301,1.289614032,1.979830928,1.176509203,1.70121647,2.447557435,4
ZBTB1,-0.148401085,0.862187359,-1.154694356,0.269445298,0.881919741,-5.08186703,-1.108340436,1.573213537,2.307284445,2.071155516,1.979830928,1.583641156,1.824307808,2.055796688,1.802023835,1.828764602,1.556578286,1.579184361,9
TRIO,-0.167232217,1.28247048,-1.148015337,0.273779515,0.881968314,-5.085894162,-1.12315487,3.34036309,2.961950759,2.601368312,2.693441025,2.790268663,2.903279097,2.602627104,2.511433376,2.767050544,2.105302028,2.984576104,4
PEF1,-0.339087725,3.708567029,-1.152687009,0.270238798,0.882164825,-5.083849117,-1.264956458,8.583834962,20.99880151,20.70161516,12.67571432,16.29901786,13.04939781,16.44823093,15.73200821,9.499243267,7.580718583,10.1714271,10
TNRC6B,-0.085890963,2.974785737,-0.338246027,0.338967717,0.882166264,-5.026146629,-1.062729336,16.04754895,14.98465984,11.2330858,17.60558366,9.80724676,13.29106977,7.228584686,13.64381282,14.25639585,13.50496563,16.96618234,8.5
RASA2,0.249215838,2.153412546,1.010174472,0.468333518,0.882433607,-4.981055653,1.202170866,3.399549054,4.594573551,5.871927023,8.493374668,4.79129622,5.679830468,6.089622717,5.546272728,4.001975326,7.957846868,5.574206442,6
B4GALT6,-0.272610087,3.873127367,-1.142650244,0.276034136,0.88249057,-5.090985862,-1.208291144,24.9054876,35.50746693,23.78808164,32.41896059,26.3452412,34.73694716,20.26162767,23.62479892,20.21166923,16.43657688,18.52888237,11
TMED3,-0.412740072,1.484135982,-1.151455538,0.270726485,0.882540576,-5.085063749,-1.33121175,2.511196096,3.426957415,4.749016555,2.947773242,5.891764449,3.284056208,2.947773242,2.820421442,1.602425475,1.510681819,1.750499373,5
PSD3,-0.307044152,4.041625256,-1.045911736,0.422463945,0.882564767,-5.006860944,-1.248706726,21.29472442,55.41085355,52.55203589,52.32802707,40.14926721,56.94907544,22.09741402,26.39054346,39.7603512,31.53619013,33.2451084,9.5
ALDOC,-0.40131345,7.200272067,-1.151317326,0.270781261,0.882613894,-5.085200007,-1.320709757,107.7519671,222.3824247,243.5273208,83.85407639,222.3174301,158.6815507,208.3521027,192.8920942,123.3133455,95.84834666,84.85394747,11
CASC4,0.202707269,5.348735495,1.149886009,0.271349028,0.882767405,-5.086610331,1.150855952,38.97039835,39.4704472,32.37769429,46.365479,49.90525316,58.84834666,30.16784209,40.42341908,39.15720781,33.89425697,46.87970138,11
CHMP2A,0.246697012,1.997904603,1.150244203,0.271206856,0.882767405,-5.08625752,1.186487591,2.824394577,3.797561118,4.090992651,3.172773886,5.916698601,5.56830653,4.716835149,4.976959664,3.592990128,3.108899387,3.431968542,5
GMNN,-0.265152332,2.840831139,-1.149600223,0.271462501,0.882767405,-5.08689176,-1.201762935,5.195415357,8.561346612,12.34564894,6.724138339,6.559173654,5.132052166,8.764845229,7.212592972,7.212592972,5.272122138,8.542078699,10
GOLM1,-0.304560349,2.451716199,-1.148727267,0.271809341,0.882767405,-5.087751065,-1.235042209,5.208552567,7.437563086,6.698933329,4.719229705,4.59658581,4.485721073,4.007363148,8.890131547,3.969941316,4.156435461,8.848652614,7
PANK2,-0.237822956,5.676878133,-1.149167124,0.271634536,0.882767405,-5.08731815,-1.179211873,46.4847103,59.91203213,68.88235805,54.79053092,54.21198303,49.54270238,54.21198303,51.33883511,38.5229245,30.44421383,68.16141566,11
RAPGEF5,-0.209904433,4.521261551,-1.149677932,0.271431643,0.882767405,-5.086815242,-1.156611565,23.69809731,21.9591817,31.96245338,17.58496699,24.27827166,29.30296659,20.80417013,27.51660539,16.13622543,20.4664423,23.79899307,9
SEC23IP,-0.164284783,0.418430365,-1.148573389,0.271870514,0.882767405,-5.087902484,-1.120610397,1.349173015,1.64450393,1.379363596,1.383626658,1.349173015,1.275046876,1.045441981,1.701929846,1.024649034,1.378757979,1.326973333,4
SPSB1,0.143625375,1.681747881,1.147910149,0.272134303,0.882767405,-5.088554939,1.104677596,3.64970687,2.571832094,2.830981133,3.877996541,3.456212898,3.822243623,3.105238708,3.115303138,2.899094435,3.115303138,3.115303138,7
TMEM192 ,-0.368482917,2.127836648,-1.149905013,0.271341484,0.882767405,-5.086591615,-1.290994556,4.38095325,5.532716234,6.013645899,6.149664361,5.938882977,3.392294944,4.696078516,3.02265419,2.088179066,3.043188956,6.824237001,10
UBN1,-0.172003544,2.325897243,-1.150018898,0.271296276,0.882767405,-5.086479449,-1.126621996,4.151388163,5.991412768,6.572681722,6.032420684,3.993388757,5.024668672,5.016049512,4.877119443,4.117819577,5.024668672,5.024668672,5
UQCRFS1,-0.59581423,4.533245257,-1.147704349,0.272216195,0.882767405,-5.088757332,-1.511325308,12.22944044,32.5473976,76.79483151,16.45118725,36.90409404,23.86488902,41.84834666,20.49427525,12.0502351,9.391153326,23.86488902,10
RABL2A ,-0.077923317,0.960030448,0.026402827,0.274420171,0.882888411,-5.093558207,-0.062411606,1.432830948,2.864384673,2.205823033,1.95238396,1.90370311,2.206757108,1.810261807,2.056734593,2.010128502,1.617155551,1.930080269,4.5
UBXN8,-0.244212398,1.037663978,-1.146946416,0.272517956,0.882901788,-5.089502471,-1.184445977,1.90482902,2.418851328,2.716662563,1.854686916,1.759693646,2.429104266,3.08880289,2.364365514,1.590453586,1.42221672,1.664951224,6
NDRG3,-0.251027773,5.055953035,-1.114419924,0.326632939,0.88315268,-5.057310419,-1.190325592,54.04863974,80.29958996,82.10861925,56.49255099,71.7408701,63.75270443,66.17592082,74.49809525,48.0489174,43.21562374,53.68115451,10.5
KANK1,-0.165999447,1.852909531,-1.039374207,0.421908529,0.883282256,-5.018511294,-1.125942158,4.447178714,3.768671992,3.758401138,3.51635075,3.7127097,3.661201543,3.47200738,3.781024203,3.338119261,4.157582642,3.189031094,7
HNRNPH3,-0.072608981,1.871800767,-0.362523969,0.336052422,0.883472209,-5.042490104,-1.052455994,2.684343731,4.224391586,3.716217374,3.058529567,4.800816427,4.045227791,3.44155723,3.943176994,4.438554495,3.451170763,3.770052348,3.5
SLC4A7,0.208041083,1.352259101,1.133228445,0.285109651,0.883496328,-5.092118879,1.155136499,2.776905363,2.228984928,2.733907157,4.697835561,2.84931675,3.221390683,2.651188125,2.951347022,2.689181616,2.336531169,2.711464436,6
LOC100996255,0.209946526,1.50177726,1.146049947,0.272875204,0.883536724,-5.090383306,1.156645312,2.830551415,2.950186724,1.979830928,2.600237153,2.93263868,3.004537976,2.304075098,2.35856274,3.673604633,4.123755669,3.012678219,3
MRPL43,0.018793347,2.999336091,-0.202855627,0.290195033,0.883583527,-5.095903084,0.015521065,10.16829318,10.51239386,12.88528001,9.705797634,11.12127057,9.201633506,10.55257646,13.53869121,10.15455191,6.955622559,11.03280866,8
SMDT1,-0.175848169,4.340455483,-1.033384566,0.423557637,0.883662154,-5.025349783,-1.131050413,41.94753886,44.29980142,64.53382401,40.59435295,43.3676645,40.22503102,51.22160068,46.90907821,38.35684844,33.52986894,41.60816924,7
ARL6IP4,0.158682022,3.125604277,1.145290913,0.273177964,0.883739358,-5.091128678,1.116266904,7.845871245,8.087008072,8.242361826,10.09554517,10.48480235,10.80743299,8.878125456,10.15056206,7.674232624,7.310418495,7.399888715,4
RPS3A ,0.442055425,5.232966481,1.144603876,0.273452228,0.883739358,-5.091803011,1.358538475,24.48656937,19.2676061,42.80202423,21.13694409,47.41460804,67.57561939,37.30289216,39.15213385,32.82892034,40.08230145,44.9981237,11
SLC30A5,-0.084552288,3.003529282,-0.060196913,0.278280379,0.883836738,-5.100345771,-0.070097334,18.78390202,16.53785607,12.4585482,20.15843222,17.68422373,14.17041154,17.1083117,20.37821022,14.01637673,16.82827629,17.1687785,6
BCL9,0.114218761,2.960901356,1.143622244,0.273844461,0.88391261,-5.092765939,1.082388758,8.253554799,7.202063182,6.681044284,8.195695902,8.863292151,7.562021575,7.727133096,8.250365358,7.865590972,6.810531777,8.557684287,5
NUP93,-0.237190475,4.192678472,-1.143441034,0.273916914,0.88391261,-5.092943625,-1.178695017,15.11191844,21.13075104,27.41046408,24.05848953,18.95937709,19.50481911,19.50481911,19.50481911,13.62738609,12.76399791,14.83451639,11
PAIP2,-0.27553291,1.059247196,-1.143649542,0.273833547,0.88391261,-5.09273917,-1.210441126,1.963591741,2.001173106,3.4932341,2.001173106,2.756391029,2.001173106,2.923691654,1.476519164,1.458031182,1.583185685,2.130953418,5
IPO11 ,-0.316261551,1.726145235,-1.143102445,0.274052332,0.884109324,-5.093275568,-1.245099944,2.50660699,3.115303138,7.481629589,3.721417683,4.019395534,3.059332378,2.848249289,3.115303138,2.410973531,2.372715295,3.830376367,6
NRG1,-0.224450531,3.345978927,-0.851094032,0.495481801,0.884204234,-4.97987084,-0.18894054,20.08889992,13.42610798,27.20232507,21.12258796,22.92982588,8.517593195,26.58728517,28.1389991,16.5806962,12.49053192,32.54688156,6
B4GALT3,-0.133817354,1.305693665,-1.142468322,0.274306086,0.884349623,-5.093897038,-1.097193024,2.578577104,2.781562961,2.578577104,2.287351586,2.254478384,2.578577104,2.220660554,2.661959541,1.917815288,2.806295049,2.692467977,5
IVNS1ABP,-0.141200985,1.820299096,-0.726210433,0.438987591,0.884459586,-5.01850945,-0.111978985,4.187882716,4.243223571,4.549443509,3.720099327,5.012261839,3.361605583,3.124490318,4.566189149,3.562663729,3.034072936,3.714242903,6.5
ESF1,0.105317877,0.864858485,0.859651347,0.5016478,0.88447781,-4.980104284,0.079623322,1.657490543,2.003963484,1.695768056,2.181139729,1.951974493,2.074064893,1.790208333,2.432036034,1.625487293,2.09182798,1.703349561,6.5
UBC,-0.218103113,7.764391664,-1.099924557,0.351037945,0.884541964,-5.041175428,-1.165637761,200.7633201,289.638003,383.8301478,176.2553126,300.4478196,261.5026891,322.9739468,287.5586794,197.1331784,251.707065,243.8161409,11
RPS6KA2,0.16929598,2.294674307,0.851030717,0.498560152,0.884560717,-4.984763448,0.134410098,4.19442364,6.498951083,4.05668877,5.854850384,5.657028457,5.253211622,5.234802146,5.253211622,4.814144543,7.120898025,6.069478536,8
ST3GAL5,-0.174674674,4.03218741,-1.141896384,0.27453511,0.884566394,-5.094457329,-1.128709854,15.25074584,17.34047164,21.56756627,16.19363745,16.41039366,14.19709513,20.10476673,19.65439427,14.9457862,12.5930767,14.05004114,10
CSTF1,-0.123403283,0.651324866,-1.141602855,0.274652706,0.884841006,-5.094744794,-1.08930147,1.502185258,1.616444302,1.922963772,1.434519095,1.36473362,1.497511562,1.869904769,1.508069098,1.603549265,1.508069098,1.536835946,5
PDE11A,-0.033445436,0.414809349,-0.417855662,0.328156941,0.884846187,-5.069467131,-0.025040643,1.453113872,1.399701084,1.305132753,1.426945405,1.411974069,1.33275717,1.544499362,1.157802692,1.420146253,1.435725533,1.341868225,3
GLRX5,0.319522207,5.15512093,1.140658761,0.275031199,0.884848671,-5.095668989,1.247917194,15.34922169,40.93964368,44.40663021,30.51053822,45.87798782,38.66652849,46.25429908,47.00718269,33.39502471,27.72716184,38.66652849,9
HDAC2,-0.122418072,4.284334925,-1.138165365,0.276032735,0.884848671,-5.098106918,-1.088557844,19.86595117,23.62329349,18.97114136,19.05028618,18.86904626,16.95715903,21.26970343,21.94162945,19.948829,17.0570653,17.84213067,11
JMY,0.20557651,4.660975691,1.138647645,0.275838797,0.884848671,-5.097635696,1.153147059,20.91467124,21.4194888,26.48495123,26.48495123,36.75743762,22.71833737,31.23538214,23.27811069,17.90368071,27.30313299,29.12720274,11
POLR2L,0.319199932,5.303308053,1.138283788,0.275985104,0.884848671,-5.097991226,1.247638461,18.50181187,37.69010116,54.4847103,35.39380145,50.46042167,51.11645407,59.66652848,40.56563284,41.73403599,29.44468719,35.2745459,10
RALB,-0.19428786,1.947646856,-1.139531719,0.275483559,0.884848671,-5.096771483,-1.144159244,3.569986858,4.796102597,4.497302949,3.043188956,3.479972758,5.36842722,4.128540826,4.039282258,3.999219629,3.315507983,2.906806974,4
SPRED2,0.187867438,1.194300515,1.141474248,0.274704242,0.884848671,-5.094870726,1.139078708,2.02428081,2.087053881,2.134845508,2.228525202,2.613054378,3.761771081,2.283947674,2.347444027,2.105567737,1.99508997,2.024793496,6
TPMT,-0.148179571,3.483211359,-1.14127112,0.274785655,0.884848671,-5.095069605,-1.108170272,11.35937873,14.27259924,10.79242186,10.35106766,14.69488018,10.05117314,10.49818573,11.20016222,10.44023962,10.79242186,9.650496189,11
ZNF669,0.133636084,0.250630798,1.137910043,0.276135448,0.884848671,-5.098356322,1.097055173,1.170482918,1.063657342,1.105106503,1.200373377,1.200373377,1.084145769,1.176424771,1.200373377,1.590453586,1.051506298,1.331731059,4
ZNF83,0.205954156,0.877084146,1.139614438,0.275450339,0.884848671,-5.096690594,1.153448952,1.379986827,1.364462191,2.409795965,2.068179965,2.171983414,1.353421664,2.110567729,2.05282197,1.79422341,1.94016384,1.928212178,7
LIMD1,0.145854294,1.44050604,0.884601244,0.513912722,0.884996141,-4.971321979,0.112839451,3.010359468,3.220126984,3.364076247,2.916707308,2.965279773,3.388214443,2.695498391,3.28247947,3.718686164,3.773277508,4.080555055,6.5
FSCN1,0.173763182,2.544505592,1.136084119,0.276870853,0.885002226,-5.100138629,1.127996962,7.217236779,4.852911896,4.359310155,4.561182661,6.129227275,6.145403085,6.084423311,6.164112257,6.262352305,7.109286385,6.084423311,7
PROSER1,0.178127443,0.452131579,1.136149144,0.276844639,0.885002226,-5.100075197,1.131414404,1.213536868,1.210188972,1.331731059,1.369517504,1.234951565,1.331731059,1.451847335,2.117968742,1.111905243,1.331731059,1.566301274,6
SCN9A,-0.361182298,3.137309188,-1.107370551,0.336570458,0.885004772,-5.052691533,-1.289272807,9.534137514,14.23538944,20.4158316,24.39847568,10.36061069,14.75739171,7.391316035,15.21188414,12.45956211,10.00874645,6.292587881,9.5
ABHD5,-0.183262694,0.688494389,-1.135188416,0.277232151,0.885049494,-5.101012106,-1.135448832,2.410165254,1.440688772,1.590453586,1.607352931,1.439970388,1.332319192,1.470230079,1.395053156,1.516423629,2.035933023,1.766285568,3
